id,transmit_time,created_date,imei,momsn,message_version,software_version,bridge_voltage,bridge_temperature,bridge_humidity,bridge_pressure,inference_class,inference_accuracy,image_datetime
4296,21/06/2014 12:30,2021-06-14 12:30:28.882304+00:00,300434065265500,7,6,4,3176,29,63,979,Other,0.5882,14/06/2021 13:27
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.5686,14/06/2021 13:44
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6078,14/06/2021 13:49
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.7137,14/06/2021 14:02
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6392,14/06/2021 15:18
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.8078,14/06/2021 15:19
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6588,14/06/2021 15:19
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6941,14/06/2021 15:19
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.7686,14/06/2021 15:19
4297,21/06/2014 14:25,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.851,14/06/2021 15:19
4299,21/06/2014 15:09,2021-06-14 15:09:42.120346+00:00,300434065265500,9,6,4,3161,28,63,977,Other,0.6157,14/06/2021 15:25
4299,21/06/2014 15:09,2021-06-14 15:09:42.120346+00:00,300434065265500,9,6,4,3161,28,63,977,Other,0.6549,14/06/2021 16:05
4301,21/06/2014 16:14,2021-06-14 16:14:33.648403+00:00,300434065265500,10,6,4,3150,27,63,977,Other,0.5529,14/06/2021 17:10
4304,21/06/2015 05:38,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.5961,14/06/2021 17:17
4304,21/06/2015 05:38,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.4667,14/06/2021 17:18
4304,21/06/2015 05:38,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.6667,15/06/2021 06:31
4304,21/06/2015 05:38,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.5059,15/06/2021 06:32
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.7765,15/06/2021 07:52
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.5804,15/06/2021 13:32
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.5961,15/06/2021 14:12
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.9451,15/06/2021 14:12
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.9373,15/06/2021 14:13
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.4196,15/06/2021 14:18
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.5882,15/06/2021 15:57
4309,21/06/2015 15:03,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.8353,15/06/2021 15:57
4311,21/06/2016 05:23,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Human,0.702,15/06/2021 15:59
4311,21/06/2016 05:23,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Human,0.9098,15/06/2021 16:00
4311,21/06/2016 05:23,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Human,0.9137,15/06/2021 16:04
4311,21/06/2016 05:23,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Elephant_African,0.6549,16/06/2021 06:20
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Human,0.5882,16/06/2021 10:23
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Human,0.5882,16/06/2021 10:23
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.9412,16/06/2021 11:29
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.9412,16/06/2021 11:29
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.898,16/06/2021 11:31
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.898,16/06/2021 11:31
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.851,16/06/2021 11:31
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.851,16/06/2021 11:31
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.8824,16/06/2021 11:32
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.8824,16/06/2021 11:32
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.6314,16/06/2021 14:43
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.6314,16/06/2021 14:43
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.702,16/06/2021 14:43
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.702,16/06/2021 14:43
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5765,16/06/2021 14:43
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5765,16/06/2021 14:43
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5843,16/06/2021 14:43
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5843,16/06/2021 14:43
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5922,16/06/2021 14:44
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5922,16/06/2021 14:44
4323,21/06/2016 13:47,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.502,16/06/2021 14:44
4324,21/06/2016 13:47,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.502,16/06/2021 14:44
4325,21/06/2016 15:43,2021-06-16 15:43:47.908272+00:00,300434065265500,15,6,4,3162,26,63,977,Elephant_African,0.3608,16/06/2021 16:38
4326,21/06/2016 15:43,2021-06-16 15:44:47.907662+00:00,300434065265500,15,6,4,3162,26,63,977,Elephant_African,0.3608,16/06/2021 16:38
4327,21/06/2017 05:52,2021-06-17 05:52:23.670310+00:00,300434065265500,16,6,4,3125,23,63,983,Other,0.749,17/06/2021 06:47
4328,21/06/2017 05:52,2021-06-17 05:53:29.782424+00:00,300434065265500,16,6,4,3125,23,63,983,Other,0.749,17/06/2021 06:47
4327,21/06/2017 05:52,2021-06-17 05:52:23.670310+00:00,300434065265500,16,6,4,3125,23,63,983,Other,0.7961,17/06/2021 06:47
4328,21/06/2017 05:52,2021-06-17 05:53:29.782424+00:00,300434065265500,16,6,4,3125,23,63,983,Other,0.7961,17/06/2021 06:47
4332,21/06/2017 09:35,2021-06-17 09:35:55.452666+00:00,300434065265500,17,6,4,3150,26,62,988,Other,0.902,17/06/2021 10:33
4334,21/06/2017 13:33,2021-06-17 13:33:14.264800+00:00,300434065265500,18,6,4,3152,28,63,982,Elephant_African,0.5961,17/06/2021 14:28
4334,21/06/2017 13:33,2021-06-17 13:33:14.264800+00:00,300434065265500,18,6,4,3152,28,63,982,Elephant_African,0.9255,17/06/2021 14:28
4334,21/06/2017 13:33,2021-06-17 13:33:14.264800+00:00,300434065265500,18,6,4,3152,28,63,982,Elephant_African,0.8275,17/06/2021 14:28
4334,21/06/2017 13:33,2021-06-17 13:33:14.264800+00:00,300434065265500,18,6,4,3152,28,63,982,Other,0.6275,17/06/2021 14:28
4339,21/06/2018 11:47,2021-06-18 11:48:09.982308+00:00,300434065265500,19,6,4,3131,27,64,984,Other,0.9373,17/06/2021 23:50
4339,21/06/2018 11:47,2021-06-18 11:48:09.982308+00:00,300434065265500,19,6,4,3131,27,64,984,Other,0.7804,18/06/2021 09:50
4339,21/06/2018 11:47,2021-06-18 11:48:09.982308+00:00,300434065265500,19,6,4,3131,27,64,984,Other,0.8471,18/06/2021 12:39
4339,21/06/2018 11:47,2021-06-18 11:48:09.982308+00:00,300434065265500,19,6,4,3131,27,64,984,Other,0.8118,18/06/2021 12:40
4340,21/06/2018 11:58,2021-06-18 11:58:36.077626+00:00,300434065265500,20,6,4,3085,28,64,985,Other,0.7451,18/06/2021 12:55
4258,21/06/2013 07:53,2021-06-13 07:53:28.076608+00:00,300434065267610,2,6,4,3190,28,72,984,Other,0.4941,01/01/2019 00:24
4265,21/06/2013 10:22,2021-06-13 10:22:20.677305+00:00,300434065267610,3,6,4,3166,30,63,984,Human,0.8667,01/01/2019 02:53
4266,21/06/2013 10:34,2021-06-13 10:35:00.263994+00:00,300434065267610,4,6,4,3192,31,42,985,Human,0.5294,01/01/2019 02:56
4266,21/06/2013 10:34,2021-06-13 10:35:00.263994+00:00,300434065267610,4,6,4,3192,31,42,985,Human,0.8078,01/01/2019 03:00
4266,21/06/2013 10:34,2021-06-13 10:35:00.263994+00:00,300434065267610,4,6,4,3192,31,42,985,Human,0.4941,01/01/2019 03:00
4266,21/06/2013 10:34,2021-06-13 10:35:00.263994+00:00,300434065267610,4,6,4,3192,31,42,985,Elephant_African,0.498,01/01/2019 03:05
4267,21/06/2013 10:54,2021-06-13 10:55:01.713971+00:00,300434065267610,5,6,4,3171,31,36,982,Elephant_African,0.5804,01/01/2019 03:12
4267,21/06/2013 10:54,2021-06-13 10:55:01.713971+00:00,300434065267610,5,6,4,3171,31,36,982,Elephant_African,0.8196,01/01/2019 03:26
4268,21/06/2013 11:08,2021-06-13 11:08:29.782548+00:00,300434065267610,6,6,4,3162,31,41,984,Elephant_African,0.6471,01/01/2019 03:39
4268,21/06/2013 11:08,2021-06-13 11:08:29.782548+00:00,300434065267610,6,6,4,3162,31,41,984,Elephant_African,0.7529,01/01/2019 03:39
4268,21/06/2013 11:08,2021-06-13 11:08:29.782548+00:00,300434065267610,6,6,4,3162,31,41,984,Human,0.8941,01/01/2019 03:39
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Elephant_African,0.7725,01/01/2019 03:55
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Human,0.8745,01/01/2019 03:55
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Human,0.9216,01/01/2019 03:56
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Human,0.9216,01/01/2019 03:56
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Human,0.9216,01/01/2019 03:56
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Human,0.9216,01/01/2019 03:56
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Human,0.9294,01/01/2019 03:56
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Elephant_African,0.5333,13/06/2021 12:29
4269,21/06/2013 11:29,2021-06-13 11:30:01.431237+00:00,300434065267610,7,6,4,3190,31,34,982,Elephant_African,0.5686,13/06/2021 12:31
4270,21/06/2013 11:37,2021-06-13 11:37:42.076226+00:00,300434065267610,8,6,4,3169,32,32,984,Elephant_African,0.5137,13/06/2021 12:34
4270,21/06/2013 11:37,2021-06-13 11:37:42.076226+00:00,300434065267610,8,6,4,3169,32,32,984,Human,0.8902,13/06/2021 12:35
4270,21/06/2013 11:37,2021-06-13 11:37:42.076226+00:00,300434065267610,8,6,4,3169,32,32,984,Human,0.5686,13/06/2021 12:35
4270,21/06/2013 11:37,2021-06-13 11:37:42.076226+00:00,300434065267610,8,6,4,3169,32,32,984,Elephant_African,0.5294,13/06/2021 12:35
4270,21/06/2013 11:37,2021-06-13 11:37:42.076226+00:00,300434065267610,8,6,4,3169,32,32,984,Human,0.5529,13/06/2021 12:36
4270,21/06/2013 11:37,2021-06-13 11:37:42.076226+00:00,300434065267610,8,6,4,3169,32,32,984,Human,0.8941,13/06/2021 12:37
4271,21/06/2013 11:48,2021-06-13 11:48:20.585860+00:00,300434065267610,9,6,4,3177,32,30,984,Human,0.5294,13/06/2021 12:39
4271,21/06/2013 11:48,2021-06-13 11:48:20.585860+00:00,300434065267610,9,6,4,3177,32,30,984,Human,0.549,13/06/2021 12:41
4271,21/06/2013 11:48,2021-06-13 11:48:20.585860+00:00,300434065267610,9,6,4,3177,32,30,984,Human,0.6549,13/06/2021 12:47
4272,21/06/2013 11:56,2021-06-13 11:56:35.974185+00:00,300434065267610,10,6,4,3179,33,29,984,Human,0.498,13/06/2021 12:52
4272,21/06/2013 11:56,2021-06-13 11:56:35.974185+00:00,300434065267610,10,6,4,3179,33,29,984,Human,0.8706,13/06/2021 12:56
4273,21/06/2013 12:09,2021-06-13 12:09:31.255887+00:00,300434065267610,11,6,4,3165,32,29,982,Human,0.9176,13/06/2021 13:08
4274,21/06/2013 12:18,2021-06-13 12:18:53.360819+00:00,300434065267610,12,6,4,3190,33,29,982,Human,0.5333,13/06/2021 13:17
4274,21/06/2013 12:18,2021-06-13 12:18:53.360819+00:00,300434065267610,12,6,4,3190,33,29,982,Elephant_African,0.5882,13/06/2021 13:19
4275,21/06/2013 12:26,2021-06-13 12:26:51.068346+00:00,300434065267610,13,6,4,3183,33,28,983,Human,0.6353,13/06/2021 13:26
4276,21/06/2013 12:49,2021-06-13 12:49:46.641672+00:00,300434065267610,14,6,4,3170,34,27,983,Human,0.5137,13/06/2021 13:28
4276,21/06/2013 12:49,2021-06-13 12:49:46.641672+00:00,300434065267610,14,6,4,3170,34,27,983,Elephant_African,0.4824,13/06/2021 13:49
4277,21/06/2013 13:09,2021-06-13 13:10:04.894481+00:00,300434065267610,15,6,4,3155,33,27,981,Human,0.5843,13/06/2021 14:09
4277,21/06/2013 13:09,2021-06-13 13:10:04.894481+00:00,300434065267610,15,6,4,3155,33,27,981,Human,0.9098,13/06/2021 14:10
4277,21/06/2013 13:09,2021-06-13 13:10:04.894481+00:00,300434065267610,15,6,4,3155,33,27,981,Human,0.549,13/06/2021 14:11
4278,21/06/2013 13:22,2021-06-13 13:22:07.640625+00:00,300434065267610,16,6,4,3151,34,26,982,Elephant_African,0.6196,13/06/2021 14:14
4278,21/06/2013 13:22,2021-06-13 13:22:07.640625+00:00,300434065267610,16,6,4,3151,34,26,982,Human,0.498,13/06/2021 14:20
4278,21/06/2013 13:22,2021-06-13 13:22:07.640625+00:00,300434065267610,16,6,4,3151,34,26,982,Human,0.6745,13/06/2021 14:21
4278,21/06/2013 13:22,2021-06-13 13:22:07.640625+00:00,300434065267610,16,6,4,3151,34,26,982,Human,0.8902,13/06/2021 14:21
4279,21/06/2013 13:30,2021-06-13 13:30:53.783346+00:00,300434065267610,17,6,4,3175,34,26,983,Human,0.5333,13/06/2021 14:29
4279,21/06/2013 13:30,2021-06-13 13:30:53.783346+00:00,300434065267610,17,6,4,3175,34,26,983,Human,0.9137,13/06/2021 14:30
4282,21/06/2013 16:12,2021-06-13 16:12:47.273596+00:00,300434065267610,18,6,4,3176,30,26,980,Human,0.8784,13/06/2021 14:33
4282,21/06/2013 16:12,2021-06-13 16:12:47.273596+00:00,300434065267610,18,6,4,3176,30,26,980,Human,0.9216,13/06/2021 14:36
4282,21/06/2013 16:12,2021-06-13 16:12:47.273596+00:00,300434065267610,18,6,4,3176,30,26,980,Human,0.8706,13/06/2021 17:12
4282,21/06/2013 16:12,2021-06-13 16:12:47.273596+00:00,300434065267610,18,6,4,3176,30,26,980,Human,0.6706,13/06/2021 17:12
4284,21/06/2013 16:23,2021-06-13 16:23:17.675682+00:00,300434065267610,19,6,4,3153,29,26,980,Human,0.5294,13/06/2021 17:16
4284,21/06/2013 16:23,2021-06-13 16:23:17.675682+00:00,300434065267610,19,6,4,3153,29,26,980,Human,0.5098,13/06/2021 17:16
4284,21/06/2013 16:23,2021-06-13 16:23:17.675682+00:00,300434065267610,19,6,4,3153,29,26,980,Human,0.8039,13/06/2021 17:16
4284,21/06/2013 16:23,2021-06-13 16:23:17.675682+00:00,300434065267610,19,6,4,3153,29,26,980,Human,0.7333,13/06/2021 17:22
4284,21/06/2013 16:23,2021-06-13 16:23:17.675682+00:00,300434065267610,19,6,4,3153,29,26,980,Human,0.7765,13/06/2021 17:22
4285,21/06/2013 16:37,2021-06-13 16:37:12.979448+00:00,300434065267610,20,6,4,3151,29,26,979,Elephant_African,0.4824,13/06/2021 17:35
4285,21/06/2013 16:37,2021-06-13 16:37:12.979448+00:00,300434065267610,20,6,4,3151,29,26,979,Elephant_African,0.498,13/06/2021 17:36
4286,21/06/2013 16:47,2021-06-13 16:47:35.396288+00:00,300434065267610,21,6,4,3179,28,26,979,Human,0.902,13/06/2021 17:40
4286,21/06/2013 16:47,2021-06-13 16:47:35.396288+00:00,300434065267610,21,6,4,3179,28,26,979,Elephant_African,0.5098,13/06/2021 17:40
4286,21/06/2013 16:47,2021-06-13 16:47:35.396288+00:00,300434065267610,21,6,4,3179,28,26,979,Elephant_African,0.5765,13/06/2021 17:43
4286,21/06/2013 16:47,2021-06-13 16:47:35.396288+00:00,300434065267610,21,6,4,3179,28,26,979,Human,0.5647,13/06/2021 17:47
4286,21/06/2013 16:47,2021-06-13 16:47:35.396288+00:00,300434065267610,21,6,4,3179,28,26,979,Elephant_African,0.5647,13/06/2021 17:48
4287,21/06/2013 17:52,2021-06-13 17:52:58.745618+00:00,300434065267610,22,6,4,3148,26,27,980,Human,0.9529,13/06/2021 17:50
4287,21/06/2013 17:52,2021-06-13 17:52:58.745618+00:00,300434065267610,22,6,4,3148,26,27,980,Elephant_African,0.6745,13/06/2021 18:52
4288,21/06/2013 18:00,2021-06-13 18:02:30.903742+00:00,300434065267610,23,6,4,3176,26,26,981,Elephant_African,0.651,13/06/2021 18:59
4288,21/06/2013 18:00,2021-06-13 18:02:30.903742+00:00,300434065267610,23,6,4,3176,26,26,981,Human,0.7765,13/06/2021 18:59
4289,21/06/2013 22:29,2021-06-13 22:29:30.377398+00:00,300434065267610,24,6,4,3170,23,27,982,Elephant_African,0.8,13/06/2021 23:28
4289,21/06/2013 22:29,2021-06-13 22:29:30.377398+00:00,300434065267610,24,6,4,3170,23,27,982,Human,0.851,13/06/2021 23:28
4291,21/06/2014 06:14,2021-06-14 06:14:15.941344+00:00,300434065267610,25,6,4,3146,23,26,983,Elephant_African,0.8431,14/06/2021 07:13
4292,21/06/2014 07:13,2021-06-14 07:13:58.806296+00:00,300434065267610,26,6,4,3144,25,25,985,Human,0.8863,14/06/2021 08:13
4292,21/06/2014 07:13,2021-06-14 07:13:58.806296+00:00,300434065267610,26,6,4,3144,25,25,985,Human,0.898,14/06/2021 08:13
4292,21/06/2014 07:13,2021-06-14 07:13:58.806296+00:00,300434065267610,26,6,4,3144,25,25,985,Human,0.898,14/06/2021 08:13
4293,21/06/2014 07:39,2021-06-14 07:39:44.186465+00:00,300434065267610,27,6,4,3145,26,25,984,Human,0.9137,14/06/2021 08:39
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.9137,14/06/2021 16:57
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Other,0.6235,15/06/2021 05:04
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.6941,15/06/2021 08:42
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.9098,15/06/2021 08:42
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Other,0.502,15/06/2021 08:43
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Other,0.8784,15/06/2021 13:30
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.5647,15/06/2021 13:30
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Human,0.8549,15/06/2021 14:07
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Human,0.9216,15/06/2021 15:27
4317,21/06/2016 10:34,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Human,0.8549,16/06/2021 11:32
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.7137,25/06/2021 20:24
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8902,25/06/2021 20:28
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.6627,25/06/2021 20:30
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8863,25/06/2021 20:33
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8588,26/06/2021 09:28
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8941,26/06/2021 09:30
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8667,26/06/2021 09:31
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8471,26/06/2021 09:31
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.8706,26/06/2021 11:35
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.9176,26/06/2021 11:35
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.9255,26/06/2021 11:35
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.9098,26/06/2021 11:36
4373,21/06/2026 10:36,2021-06-26 10:36:13.479300+00:00,300434065267610,29,6,4,3236,29,68,987,Human,0.9137,26/06/2021 11:36
4375,21/06/2026 15:02,2021-06-26 15:02:25.141344+00:00,300434065267610,30,6,4,3154,39,31,976,Human,0.8863,26/06/2021 16:02
4376,21/06/2026 16:07,2021-06-26 16:07:13.162791+00:00,300434065267610,31,6,4,3161,32,44,976,Human,0.9098,26/06/2021 16:05
4376,21/06/2026 16:07,2021-06-26 16:07:13.162791+00:00,300434065267610,31,6,4,3161,32,44,976,Human,0.9098,26/06/2021 17:06
4379,21/06/2027 06:12,2021-06-27 06:12:26.430933+00:00,300434065267610,32,6,4,3128,23,38,982,Human,0.8941,27/06/2021 07:12
4379,21/06/2027 06:12,2021-06-27 06:12:26.430933+00:00,300434065267610,32,6,4,3128,23,38,982,Human,0.9098,27/06/2021 07:12
4383,21/06/2027 19:21,2021-06-27 19:21:57.075313+00:00,300434065267610,33,6,4,3159,24,38,980,Elephant_African,0.8118,27/06/2021 20:22
4384,21/06/2027 21:55,2021-06-27 21:55:22.663669+00:00,300434065267610,34,6,4,3166,23,38,981,Human,0.498,27/06/2021 22:55
4388,21/06/2028 07:30,2021-06-28 07:30:49.963470+00:00,300434065267610,35,6,4,3194,26,34,985,Human,0.8824,28/06/2021 08:31
4388,21/06/2028 07:30,2021-06-28 07:30:49.963470+00:00,300434065267610,35,6,4,3194,26,34,985,Human,0.8353,28/06/2021 08:31
4391,21/06/2028 19:23,2021-06-28 19:23:45.941690+00:00,300434065267610,36,6,4,3219,22,38,983,Elephant_African,0.6078,28/06/2021 20:24
4393,21/06/2029 07:36,2021-06-29 07:36:17.605341+00:00,300434065267610,37,6,4,3194,22,37,986,Human,0.6196,28/06/2021 22:11
4393,21/06/2029 07:36,2021-06-29 07:36:17.605341+00:00,300434065267610,37,6,4,3194,22,37,986,Human,0.8471,29/06/2021 08:36
4393,21/06/2029 07:36,2021-06-29 07:36:17.605341+00:00,300434065267610,37,6,4,3194,22,37,986,Human,0.851,29/06/2021 08:36
4395,21/06/2029 10:17,2021-06-29 10:17:17.867569+00:00,300434065267610,38,6,4,3265,30,34,989,Human,0.8824,29/06/2021 11:17
4399,21/06/1930 07:40,2021-06-30 07:40:47.040720+00:00,300434065267610,39,6,4,3304,26,34,989,Human,0.7922,29/06/2021 11:23
4399,21/06/1930 07:40,2021-06-30 07:40:47.040720+00:00,300434065267610,39,6,4,3304,26,34,989,Human,0.8941,30/06/2021 08:41
4401,21/06/1930 11:38,2021-06-30 11:38:18.839146+00:00,300434065267610,40,6,4,3251,41,30,986,Human,0.5529,30/06/2021 12:39
4402,21/06/1930 12:52,2021-06-30 12:52:12.737413+00:00,300434065267610,41,6,4,3290,37,33,981,Human,0.6314,30/06/2021 13:52
4403,21/06/1930 13:59,2021-06-30 14:00:04.851790+00:00,300434065267610,42,6,4,3274,42,32,988,Human,0.498,30/06/2021 15:00
4404,21/06/1930 15:30,2021-06-30 15:30:46.265789+00:00,300434065267610,43,6,4,3290,36,38,981,Human,0.9137,30/06/2021 16:31
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9137,01/01/2019 00:14
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Other,0.4941,01/01/2019 00:24
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Human,0.9294,01/01/2019 00:27
